cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
1,9,4174707801,1372,0.0188,0.1357,Pharmetrics
1,10,4174707801,3788,0.0518,0.2217,Pharmetrics
1,10,4188027801,1177,0.0161,0.1259,Pharmetrics
1,3,4249865801,4479,0.0613,0.2399,Pharmetrics
1,5,46272450801,4909,0.0672,0.2503,Pharmetrics
1,10,46272450801,17634,0.2413,0.4279,Pharmetrics
1,3,4305272801,2095,0.0287,0.1669,Pharmetrics
1,1,2101897801,900,0.0123,0.1103,Pharmetrics
1,10,2102041801,942,0.0129,0.1128,Pharmetrics
1,10,2106286801,812,0.0111,0.1048,Pharmetrics
1,3,2414352801,1106,0.0151,0.1221,Pharmetrics
1,1,2414352801,1820,0.0249,0.1558,Pharmetrics
1,9,2721432801,1797,0.0246,0.1549,Pharmetrics
1,5,2721432801,1589,0.0217,0.1458,Pharmetrics
1,3,4149140801,24922,0.341,0.474,Pharmetrics
1,10,4249865801,10424,0.1426,0.3497,Pharmetrics
1,4,4149140801,21036,0.2878,0.4528,Pharmetrics
1,6,4203722801,13685,0.1872,0.3901,Pharmetrics
1,9,4060985801,3854,0.0527,0.2235,Pharmetrics
1,10,4060985801,9505,0.1301,0.3364,Pharmetrics
1,3,4276526801,3158,0.0432,0.2033,Pharmetrics
1,1,4276526801,4051,0.0554,0.2288,Pharmetrics
1,2,4276526801,3573,0.0489,0.21560000000000001,Pharmetrics
1,10,4215685801,11436,0.1565,0.3633,Pharmetrics
1,10,36713460801,903,0.0124,0.1105,Pharmetrics
1,1,435928801,944,0.0129,0.1129,Pharmetrics
1,3,4179963801,1360,0.0186,0.1351,Pharmetrics
1,4,4179963801,826,0.0113,0.1057,Pharmetrics
1,2,4179963801,1623,0.0222,0.1474,Pharmetrics
1,4,45773571801,1384,0.0189,0.1363,Pharmetrics
1,1,45773571801,2176,0.0298,0.17,Pharmetrics
1,7,4149140801,18556,0.2539,0.4352,Pharmetrics
1,2,37016200801,2479,0.0339,0.181,Pharmetrics
1,4,37311059801,1083,0.0148,0.1208,Pharmetrics
1,5,4249865801,3377,0.0462,0.2099,Pharmetrics
1,10,40479426801,1376,0.0188,0.1359,Pharmetrics
1,3,4256640801,2158,0.0295,0.1693,Pharmetrics
1,8,4203722801,8618,0.1179,0.3225,Pharmetrics
1,8,4249865801,1367,0.0187,0.1355,Pharmetrics
1,3,141693801,1219,0.0167,0.1281,Pharmetrics
1,1,141693801,2336,0.032,0.1759,Pharmetrics
1,5,141693801,1217,0.0167,0.128,Pharmetrics
1,5,4060985801,2936,0.0402,0.1964,Pharmetrics
1,10,4177213801,844,0.0115,0.1068,Pharmetrics
1,10,4214956801,15977,0.2186,0.4133,Pharmetrics
1,10,2614670801,1680,0.023,0.1499,Pharmetrics
1,10,4143050801,843,0.0115,0.1068,Pharmetrics
1,1,4214956801,8985,0.1229,0.3284,Pharmetrics
1,10,36713471801,746,0.0102,0.1005,Pharmetrics
1,10,40481872801,1460,0.02,0.1399,Pharmetrics
1,5,4305272801,1525,0.0209,0.1429,Pharmetrics
1,10,37016200801,8855,0.1212,0.3263,Pharmetrics
1,10,2617452801,5219,0.0714,0.2575,Pharmetrics
1,5,4214956801,4228,0.0579,0.2335,Pharmetrics
1,9,46272450801,7132,0.0976,0.2968,Pharmetrics
1,8,4149140801,9907,0.1356,0.3423,Pharmetrics
1,9,4276526801,2485,0.034,0.1812,Pharmetrics
1,10,4059182801,1256,0.0172,0.13,Pharmetrics
1,10,4152363801,5484,0.075,0.2634,Pharmetrics
1,2,45765650801,1384,0.0189,0.1363,Pharmetrics
1,5,45765650801,914,0.0125,0.1111,Pharmetrics
1,9,4214956801,5783,0.0791,0.2699,Pharmetrics
1,10,42539646801,1567,0.0214,0.1448,Pharmetrics
1,2,45773394801,1478,0.0202,0.1408,Pharmetrics
1,4,4152363801,1103,0.0151,0.1219,Pharmetrics
1,1,4152363801,2469,0.0338,0.1807,Pharmetrics
1,1,4334494801,931,0.0127,0.1121,Pharmetrics
1,2,437525801,1220,0.0167,0.1281,Pharmetrics
1,5,4215685801,2152,0.0294,0.1691,Pharmetrics
1,9,4256640801,1956,0.0268,0.1614,Pharmetrics
1,3,4060985801,3797,0.052,0.2219,Pharmetrics
1,3,437525801,945,0.0129,0.113,Pharmetrics
1,10,4167217801,1639,0.0224,0.1481,Pharmetrics
1,3,439224801,1535,0.021,0.1434,Pharmetrics
1,10,2106281801,1605,0.022,0.1466,Pharmetrics
1,9,437525801,988,0.0135,0.1155,Pharmetrics
1,10,2106285801,1340,0.0183,0.1342,Pharmetrics
1,2,4152363801,2142,0.0293,0.1687,Pharmetrics
1,2,46272450801,8294,0.1135,0.3172,Pharmetrics
1,1,4060705801,3432,0.047,0.2116,Pharmetrics
1,5,4060705801,2000,0.0274,0.1631,Pharmetrics
1,1,45765650801,1813,0.0248,0.1555,Pharmetrics
1,9,2614666801,1536,0.021,0.1434,Pharmetrics
1,3,44786391801,1356,0.0186,0.1349,Pharmetrics
1,3,439141801,1198,0.0164,0.127,Pharmetrics
1,5,2414352801,938,0.0128,0.1126,Pharmetrics
1,4,4060985801,2226,0.0305,0.1718,Pharmetrics
1,10,4230179801,997,0.0136,0.116,Pharmetrics
1,2,2414350801,1886,0.0258,0.1586,Pharmetrics
1,1,4135421801,2604,0.0356,0.1854,Pharmetrics
1,1,2614668801,1407,0.0193,0.1374,Pharmetrics
1,3,4174707801,1095,0.015,0.1215,Pharmetrics
1,5,439141801,1154,0.0158,0.1247,Pharmetrics
1,3,2414350801,1326,0.0181,0.1335,Pharmetrics
1,1,2721432801,2258,0.0309,0.173,Pharmetrics
1,8,4307024801,767,0.0105,0.1019,Pharmetrics
1,9,439141801,1290,0.0177,0.1317,Pharmetrics
1,1,4179963801,1947,0.0266,0.161,Pharmetrics
1,4,44786391801,848,0.0116,0.1071,Pharmetrics
1,1,44786391801,1926,0.0264,0.1602,Pharmetrics
1,1,437525801,1642,0.0225,0.1482,Pharmetrics
1,5,4152363801,1154,0.0158,0.1247,Pharmetrics
1,10,437643801,946,0.0129,0.113,Pharmetrics
1,7,4060985801,1343,0.0184,0.1343,Pharmetrics
1,9,4152363801,1748,0.0239,0.1528,Pharmetrics
1,6,4215685801,860,0.0118,0.10780000000000001,Pharmetrics
1,10,441207801,754,0.0103,0.101,Pharmetrics
1,10,43530881801,959,0.0131,0.1138,Pharmetrics
1,2,4058728801,828,0.0113,0.1058,Pharmetrics
1,6,4214956801,1493,0.0204,0.1415,Pharmetrics
1,4,4256640801,1351,0.0185,0.1347,Pharmetrics
1,5,37311059801,1491,0.0204,0.1414,Pharmetrics
1,9,2314342801,2742,0.0375,0.19,Pharmetrics
1,2,2617452801,2303,0.0315,0.1747,Pharmetrics
1,10,2720700801,905,0.0124,0.1106,Pharmetrics
1,10,2102034801,857,0.0117,0.1077,Pharmetrics
1,1,4238738801,789,0.0108,0.1033,Pharmetrics
1,9,2414352801,1087,0.0149,0.121,Pharmetrics
1,10,4241337801,1183,0.0162,0.1262,Pharmetrics
1,1,4058728801,1000,0.0137,0.1162,Pharmetrics
1,1,2617827801,844,0.0115,0.1068,Pharmetrics
1,5,4276526801,1990,0.0272,0.1627,Pharmetrics
1,10,4005823801,2800,0.0383,0.1919,Pharmetrics
1,1,4247398801,1024,0.014,0.1175,Pharmetrics
1,10,4247398801,2012,0.0275,0.1636,Pharmetrics
1,1,4047564801,1139,0.0156,0.1239,Pharmetrics
1,2,4005823801,1290,0.0177,0.1317,Pharmetrics
1,2,2614668801,1069,0.0146,0.1201,Pharmetrics
1,2,439224801,1811,0.0248,0.1555,Pharmetrics
1,8,4215685801,1934,0.0265,0.1605,Pharmetrics
1,1,4307024801,1217,0.0167,0.128,Pharmetrics
1,3,45773394801,1153,0.0158,0.1246,Pharmetrics
1,1,4148407801,1146,0.0157,0.1242,Pharmetrics
1,2,4307024801,900,0.0123,0.1103,Pharmetrics
1,10,2414343801,773,0.0106,0.1023,Pharmetrics
1,2,2614666801,1789,0.0245,0.1545,Pharmetrics
1,3,2614668801,794,0.0109,0.1037,Pharmetrics
1,5,2314342801,2809,0.0384,0.1922,Pharmetrics
1,2,4148407801,861,0.0118,0.1079,Pharmetrics
1,2,4247398801,764,0.0105,0.1017,Pharmetrics
1,2,4174707801,1453,0.0199,0.1396,Pharmetrics
1,10,43531662801,1061,0.0145,0.1196,Pharmetrics
1,5,2614666801,1179,0.0161,0.126,Pharmetrics
1,10,2617827801,1515,0.0207,0.1425,Pharmetrics
1,7,4305272801,740,0.0101,0.1001,Pharmetrics
1,10,4014829801,827,0.0113,0.1058,Pharmetrics
1,10,437478801,932,0.0128,0.1122,Pharmetrics
1,1,40479426801,732,0.01,0.0996,Pharmetrics
1,3,37016200801,1693,0.0232,0.1504,Pharmetrics
1,10,4171594801,1400,0.0192,0.1371,Pharmetrics
1,10,37311059801,10204,0.1396,0.3466,Pharmetrics
1,3,4135421801,1730,0.0237,0.152,Pharmetrics
1,2,4135421801,2109,0.0289,0.1674,Pharmetrics
1,10,704996801,4154,0.0568,0.2315,Pharmetrics
1,10,2101897801,1790,0.0245,0.1546,Pharmetrics
1,3,2617452801,2015,0.0276,0.1637,Pharmetrics
1,10,764109801,899,0.0123,0.1102,Pharmetrics
1,9,4047564801,1011,0.0138,0.1168,Pharmetrics
1,9,45765728801,1138,0.0156,0.1238,Pharmetrics
1,10,436583801,732,0.01,0.0996,Pharmetrics
1,5,44786391801,1051,0.0144,0.1191,Pharmetrics
1,3,2614666801,1355,0.0185,0.1349,Pharmetrics
1,1,2614666801,2330,0.0319,0.1757,Pharmetrics
1,1,2614670801,775,0.0106,0.1024,Pharmetrics
1,10,4149127801,816,0.0112,0.1051,Pharmetrics
1,9,4005823801,940,0.0129,0.1127,Pharmetrics
1,9,45765650801,1007,0.0138,0.1166,Pharmetrics
1,2,37311059801,2359,0.0323,0.1767,Pharmetrics
1,1,4005823801,1617,0.0221,0.1471,Pharmetrics
1,4,2617452801,1594,0.0218,0.1461,Pharmetrics
1,5,4005823801,841,0.0115,0.1067,Pharmetrics
1,7,2617452801,1389,0.019,0.1365,Pharmetrics
1,9,37016200801,2345,0.0321,0.1762,Pharmetrics
1,7,46272450801,3028,0.0414,0.1993,Pharmetrics
1,10,4186037801,746,0.0102,0.1005,Pharmetrics
1,10,36717001801,914,0.0125,0.1111,Pharmetrics
1,10,2721434801,976,0.0134,0.1148,Pharmetrics
1,7,4256640801,894,0.0122,0.1099,Pharmetrics
1,9,4305272801,1156,0.0158,0.1248,Pharmetrics
1,5,4135421801,1511,0.0207,0.1423,Pharmetrics
1,10,2414357801,735,0.0101,0.0998,Pharmetrics
1,10,4312538801,1301,0.0178,0.1322,Pharmetrics
1,9,439224801,1514,0.0207,0.1424,Pharmetrics
1,1,2414350801,2702,0.037,0.1887,Pharmetrics
1,5,4174707801,1137,0.0156,0.1238,Pharmetrics
1,8,4060985801,1017,0.0139,0.1171,Pharmetrics
1,8,2617452801,1174,0.0161,0.1257,Pharmetrics
1,6,46272450801,1618,0.0221,0.1471,Pharmetrics
1,10,40485017801,741,0.0101,0.1002,Pharmetrics
1,10,4058852801,897,0.0123,0.1101,Pharmetrics
1,9,4179963801,1021,0.014,0.1174,Pharmetrics
1,9,2617452801,1390,0.019,0.1366,Pharmetrics
1,9,45773394801,816,0.0112,0.1051,Pharmetrics
1,5,4179963801,948,0.013,0.1132,Pharmetrics
1,1,4167217801,801,0.011,0.1041,Pharmetrics
1,3,4005823801,1054,0.0144,0.1192,Pharmetrics
1,10,759714801,2293,0.0314,0.1743,Pharmetrics
1,10,2414349801,749,0.0102,0.1007,Pharmetrics
1,6,4276526801,791,0.0108,0.1035,Pharmetrics
1,1,704996801,740,0.0101,0.1001,Pharmetrics
1,9,704996801,1091,0.0149,0.1213,Pharmetrics
1,2,2211768501,2932,0.0401,0.1962,Pharmetrics
1,9,2212937501,5590,0.0765,0.2658,Pharmetrics
1,4,2414398501,25670,0.3512,0.4774,Pharmetrics
1,1,2514437501,13140,0.1798,0.384,Pharmetrics
1,3,2514436501,9413,0.1288,0.335,Pharmetrics
1,2,2213283501,20967,0.2869,0.4523,Pharmetrics
1,4,2213284501,9551,0.1307,0.3371,Pharmetrics
1,10,46257484501,7249,0.0992,0.2989,Pharmetrics
1,3,2514399501,6726,0.092,0.2891,Pharmetrics
1,4,2514418501,1299,0.0178,0.1321,Pharmetrics
1,1,2514434501,1884,0.0258,0.1585,Pharmetrics
1,1,2211756501,1688,0.0231,0.1502,Pharmetrics
1,1,725069501,4950,0.0677,0.2513,Pharmetrics
1,2,43527905501,3654,0.05,0.2179,Pharmetrics
1,1,2211765501,34357,0.4701,0.4991,Pharmetrics
1,9,2100997501,7184,0.0983,0.2977,Pharmetrics
1,10,2211767501,25884,0.3542,0.4783,Pharmetrics
1,4,2108115501,22743,0.3112,0.463,Pharmetrics
1,9,2213418501,8781,0.1201,0.3251,Pharmetrics
1,3,2313815501,4568,0.0625,0.2421,Pharmetrics
1,5,2414392501,15376,0.2104,0.4076,Pharmetrics
1,10,2514441501,1476,0.0202,0.1407,Pharmetrics
1,10,2514520501,11241,0.1538,0.3608,Pharmetrics
1,2,2414393501,17177,0.235,0.424,Pharmetrics
1,10,2212946501,21176,0.2897,0.4536,Pharmetrics
1,1,2414392501,26051,0.3564,0.4789,Pharmetrics
1,10,2721175501,1986,0.0272,0.1626,Pharmetrics
1,1,2514436501,14093,0.1928,0.3945,Pharmetrics
1,10,43527905501,8335,0.114,0.3179,Pharmetrics
1,9,2211459501,766,0.0105,0.1018,Pharmetrics
1,10,2414396501,26998,0.3694,0.4826,Pharmetrics
1,9,2414393501,11695,0.16,0.3666,Pharmetrics
1,2,2211740501,1624,0.0222,0.1474,Pharmetrics
1,10,2213244501,31593,0.4323,0.4954,Pharmetrics
1,7,2110240501,2799,0.0383,0.1919,Pharmetrics
1,9,2514436501,8911,0.1219,0.3272,Pharmetrics
1,10,2414368501,1488,0.0204,0.1412,Pharmetrics
1,3,2213283501,18839,0.2578,0.4374,Pharmetrics
1,5,2314216501,3704,0.0507,0.2193,Pharmetrics
1,2,2213244501,18351,0.2511,0.4336,Pharmetrics
1,3,2414398501,39419,0.5394,0.4984,Pharmetrics
1,2,4160439501,18247,0.2497,0.4328,Pharmetrics
1,10,2313993501,4821,0.066,0.2482,Pharmetrics
1,10,2514435501,15145,0.2072,0.4053,Pharmetrics
1,3,2108115501,33910,0.464,0.4987,Pharmetrics
1,10,4190759501,3213,0.044,0.205,Pharmetrics
1,10,2414393501,34431,0.4711,0.4992,Pharmetrics
1,1,2784565501,895,0.0122,0.11,Pharmetrics
1,3,2514435501,4565,0.0625,0.242,Pharmetrics
1,4,2314216501,2885,0.0395,0.1947,Pharmetrics
1,2,2211765501,32282,0.4417,0.4966,Pharmetrics
1,9,2211747501,1903,0.026,0.1592,Pharmetrics
1,1,2514399501,9289,0.1271,0.3331,Pharmetrics
1,8,2414398501,12183,0.1667,0.3727,Pharmetrics
1,4,2211765501,17294,0.2366,0.425,Pharmetrics
1,2,2313992501,2051,0.0281,0.1652,Pharmetrics
1,10,2211766501,3703,0.0507,0.2193,Pharmetrics
1,9,2109766501,1090,0.0149,0.1212,Pharmetrics
1,10,2211456501,2304,0.0315,0.1747,Pharmetrics
1,1,2314216501,7276,0.0996,0.2994,Pharmetrics
1,6,2414398501,15108,0.2067,0.405,Pharmetrics
1,10,2514400501,2387,0.0327,0.1777,Pharmetrics
1,5,42628028501,1269,0.0174,0.1306,Pharmetrics
1,1,40756910501,7922,0.1084,0.3109,Pharmetrics
1,9,42627952501,2310,0.0316,0.175,Pharmetrics
1,10,2110241501,15388,0.2105,0.4077,Pharmetrics
1,1,2108115501,40401,0.5528,0.4972,Pharmetrics
1,2,2213418501,8615,0.1179,0.3225,Pharmetrics
1,10,2313820501,920,0.0126,0.1115,Pharmetrics
1,1,2314270501,2826,0.0387,0.1928,Pharmetrics
1,10,2314290501,12580,0.1721,0.3775,Pharmetrics
1,10,2313991501,2990,0.0409,0.1981,Pharmetrics
1,1,46257521501,980,0.0134,0.115,Pharmetrics
1,2,2414398501,42975,0.588,0.4922,Pharmetrics
1,3,2110232501,955,0.0131,0.1136,Pharmetrics
1,5,2514399501,4598,0.0629,0.2428,Pharmetrics
1,5,2414397501,35227,0.482,0.4997,Pharmetrics
1,10,40756910501,14482,0.1982,0.3986,Pharmetrics
1,10,2213221501,9426,0.129,0.3352,Pharmetrics
1,7,2108115501,9330,0.1277,0.3337,Pharmetrics
1,10,2414394501,12709,0.1739,0.379,Pharmetrics
1,3,2110218501,1521,0.0208,0.1428,Pharmetrics
1,6,2314331501,1543,0.0211,0.1438,Pharmetrics
1,5,2514435501,4465,0.0611,0.2395,Pharmetrics
1,5,2414391501,5021,0.0687,0.2529,Pharmetrics
1,5,2514527501,11338,0.1551,0.362,Pharmetrics
1,6,2313816501,2199,0.0301,0.1708,Pharmetrics
1,9,2314297501,950,0.013,0.1133,Pharmetrics
1,4,2414397501,26412,0.3614,0.4804,Pharmetrics
1,2,2211565501,1339,0.0183,0.1341,Pharmetrics
1,7,2514527501,4253,0.0582,0.2341,Pharmetrics
1,10,2313634501,4352,0.0595,0.2366,Pharmetrics
1,10,2313816501,13975,0.1912,0.3933,Pharmetrics
1,1,2109194501,974,0.0133,0.1147,Pharmetrics
1,10,2514414501,2400,0.0328,0.1782,Pharmetrics
1,9,2211767501,6108,0.0836,0.2767,Pharmetrics
1,5,2211765501,18734,0.2563,0.4366,Pharmetrics
1,5,43527984501,2399,0.0328,0.1782,Pharmetrics
1,10,2211414501,3335,0.0456,0.2087,Pharmetrics
1,2,2720580501,1474,0.0202,0.1406,Pharmetrics
1,9,42627987501,5641,0.0772,0.2669,Pharmetrics
1,5,2514528501,5763,0.0789,0.2695,Pharmetrics
1,10,2313637501,4910,0.0672,0.2503,Pharmetrics
1,10,2514399501,17266,0.2362,0.4248,Pharmetrics
1,5,2313636501,1398,0.0191,0.137,Pharmetrics
1,10,2211410501,2328,0.0319,0.1756,Pharmetrics
1,7,2212945501,4731,0.0647,0.2461,Pharmetrics
1,8,2211768501,753,0.0103,0.101,Pharmetrics
1,1,2314008501,782,0.0107,0.1029,Pharmetrics
1,10,2110221501,1312,0.018,0.1328,Pharmetrics
1,1,2211388501,1613,0.0221,0.1469,Pharmetrics
1,3,2211361501,1722,0.0236,0.1517,Pharmetrics
1,1,2213283501,23338,0.3193,0.4662,Pharmetrics
1,7,2100997501,16606,0.2272,0.419,Pharmetrics
1,1,725003501,928,0.0127,0.112,Pharmetrics
1,10,2110194501,5537,0.0758,0.2646,Pharmetrics
1,5,2314294501,1507,0.0206,0.1421,Pharmetrics
1,3,2314284501,3874,0.053,0.224,Pharmetrics
1,9,40756910501,4329,0.0592,0.2361,Pharmetrics
1,1,2211428501,2534,0.0347,0.1829,Pharmetrics
1,10,2212937501,19231,0.2631,0.4403,Pharmetrics
1,5,2414398501,30584,0.4185,0.4933,Pharmetrics
1,10,2314278501,1396,0.0191,0.1369,Pharmetrics
1,10,725069501,11738,0.1606,0.3672,Pharmetrics
1,2,2414394501,5787,0.0792,0.27,Pharmetrics
1,4,2212946501,9468,0.1295,0.3358,Pharmetrics
1,1,2213284501,10767,0.1473,0.3544,Pharmetrics
1,9,2414392501,15884,0.2173,0.4124,Pharmetrics
1,9,2211397501,1555,0.0213,0.1443,Pharmetrics
1,5,40756910501,4099,0.0561,0.2301,Pharmetrics
1,1,725068501,1967,0.0269,0.1618,Pharmetrics
1,1,42627987501,7751,0.1061,0.3079,Pharmetrics
1,2,2414391501,6798,0.093,0.2905,Pharmetrics
1,1,42627953501,2413,0.033,0.1787,Pharmetrics
1,9,2211361501,1192,0.0163,0.1267,Pharmetrics
1,2,2414390501,820,0.0112,0.1053,Pharmetrics
1,6,2313815501,2178,0.0298,0.17,Pharmetrics
1,1,2514548501,872,0.0119,0.1086,Pharmetrics
1,2,2212945501,11560,0.1582,0.3649,Pharmetrics
1,10,43527986501,1643,0.0225,0.1482,Pharmetrics
1,10,2211768501,6189,0.0847,0.2784,Pharmetrics
1,5,2211767501,10029,0.1372,0.3441,Pharmetrics
1,1,2514400501,963,0.0132,0.114,Pharmetrics
1,5,2314331501,3611,0.0494,0.2167,Pharmetrics
1,5,2313816501,3454,0.0473,0.2122,Pharmetrics
1,9,46257421501,3890,0.0532,0.2245,Pharmetrics
1,9,2414396501,10534,0.1441,0.3512,Pharmetrics
1,1,2213418501,11801,0.1615,0.368,Pharmetrics
1,5,2514418501,2856,0.0391,0.1938,Pharmetrics
1,10,2100997501,28911,0.3956,0.489,Pharmetrics
1,10,46257421501,11290,0.1545,0.3614,Pharmetrics
1,10,2313727501,2361,0.0323,0.1768,Pharmetrics
1,10,42627952501,7166,0.0981,0.2974,Pharmetrics
1,1,2514528501,9335,0.1277,0.3338,Pharmetrics
1,8,2110241501,1725,0.0236,0.1518,Pharmetrics
1,5,2514436501,7986,0.1093,0.312,Pharmetrics
1,3,2314216501,5066,0.0693,0.254,Pharmetrics
1,2,2314333501,1212,0.0166,0.1277,Pharmetrics
1,5,2110194501,1056,0.0144,0.1193,Pharmetrics
1,2,2213296501,914,0.0125,0.1111,Pharmetrics
1,10,46257498501,4154,0.0568,0.2315,Pharmetrics
1,7,2110222501,2673,0.0366,0.1877,Pharmetrics
1,9,2314284501,6247,0.0855,0.2796,Pharmetrics
1,2,2514405501,927,0.0127,0.1119,Pharmetrics
1,4,2110202501,1390,0.019,0.1366,Pharmetrics
1,6,2212946501,5501,0.0753,0.2638,Pharmetrics
1,8,2514436501,2766,0.0378,0.1908,Pharmetrics
1,10,2314213501,20376,0.2788,0.4484,Pharmetrics
1,9,2213221501,1814,0.0248,0.1556,Pharmetrics
1,10,2314270501,5488,0.0751,0.2635,Pharmetrics
1,9,2414394501,3696,0.0506,0.2191,Pharmetrics
1,4,2212945501,9532,0.1304,0.3368,Pharmetrics
1,5,2314270501,1682,0.023,0.1499,Pharmetrics
1,3,2514417501,2012,0.0275,0.1636,Pharmetrics
1,10,2314205501,10710,0.1465,0.3536,Pharmetrics
1,10,2514401501,1138,0.0156,0.1238,Pharmetrics
1,10,40756931501,6240,0.0854,0.2794,Pharmetrics
1,3,2110230501,5162,0.0706,0.2562,Pharmetrics
1,9,2102593501,866,0.0118,0.1082,Pharmetrics
1,1,2514435501,8065,0.1104,0.3133,Pharmetrics
1,2,2313816501,5932,0.0812,0.2731,Pharmetrics
1,1,2211414501,1367,0.0187,0.1355,Pharmetrics
1,1,2414397501,49470,0.6769,0.4677,Pharmetrics
1,5,42627952501,1646,0.0225,0.1484,Pharmetrics
1,10,42627987501,15591,0.2133,0.4097,Pharmetrics
1,3,4037672501,3215,0.044,0.2051,Pharmetrics
1,1,2211759501,781,0.0107,0.1028,Pharmetrics
1,6,2414397501,16761,0.2293,0.4204,Pharmetrics
1,10,2314285501,7080,0.0969,0.2958,Pharmetrics
1,10,2514408501,3885,0.0532,0.2243,Pharmetrics
1,1,2109451501,1147,0.0157,0.1243,Pharmetrics
1,5,2314285501,1812,0.0248,0.1555,Pharmetrics
1,1,42628602501,2672,0.0366,0.1877,Pharmetrics
1,4,2110222501,2972,0.0407,0.1975,Pharmetrics
1,6,2314205501,1218,0.0167,0.128,Pharmetrics
1,2,2211737501,1462,0.02,0.14,Pharmetrics
1,1,2101597501,2353,0.0322,0.1765,Pharmetrics
1,1,2514418501,5510,0.0754,0.264,Pharmetrics
1,9,46257498501,1303,0.0178,0.1323,Pharmetrics
1,10,2514423501,1184,0.0162,0.1262,Pharmetrics
1,5,2211756501,856,0.0117,0.1076,Pharmetrics
1,6,2414393501,3468,0.0475,0.2126,Pharmetrics
1,10,2211491501,6269,0.0858,0.28,Pharmetrics
1,2,2108887501,1840,0.0252,0.1567,Pharmetrics
1,3,2514521501,2120,0.029,0.1678,Pharmetrics
1,10,2211388501,3525,0.0482,0.2143,Pharmetrics
1,10,2211741501,6169,0.0844,0.278,Pharmetrics
1,3,2514527501,13154,0.18,0.3842,Pharmetrics
1,10,2109766501,3442,0.0471,0.2118,Pharmetrics
1,3,2414393501,14115,0.1931,0.3948,Pharmetrics
1,10,2213280501,858,0.0117,0.1077,Pharmetrics
1,9,2314213501,8697,0.119,0.3238,Pharmetrics
1,5,4037672501,2233,0.0306,0.1721,Pharmetrics
1,4,2514435501,1920,0.0263,0.1599,Pharmetrics
1,9,2514528501,5518,0.0755,0.2642,Pharmetrics
1,5,2313993501,1474,0.0202,0.1406,Pharmetrics
1,10,2314206501,5358,0.0733,0.2606,Pharmetrics
1,10,43527904501,6010,0.0822,0.2747,Pharmetrics
1,9,2514435501,5486,0.0751,0.2635,Pharmetrics
1,8,2212937501,1676,0.0229,0.1497,Pharmetrics
1,1,2313816501,7299,0.0999,0.2998,Pharmetrics
1,10,2514549501,2171,0.0297,0.1698,Pharmetrics
1,10,2109194501,2499,0.0342,0.1817,Pharmetrics
1,2,2314004501,880,0.012,0.1091,Pharmetrics
1,10,2414389501,776,0.0106,0.1025,Pharmetrics
1,2,2514520501,6362,0.087,0.2819,Pharmetrics
1,3,2314215501,6480,0.0887,0.2843,Pharmetrics
1,7,2314216501,1384,0.0189,0.1363,Pharmetrics
1,2,40756910501,6771,0.0926,0.2899,Pharmetrics
1,1,2313727501,982,0.0134,0.1151,Pharmetrics
1,9,2211737501,1380,0.0189,0.1361,Pharmetrics
1,5,2211361501,1498,0.0205,0.1417,Pharmetrics
1,8,4037672501,748,0.0102,0.1006,Pharmetrics
1,4,2414396501,4008,0.0548,0.2277,Pharmetrics
1,2,2314217501,2270,0.0311,0.1735,Pharmetrics
1,4,2314215501,3721,0.0509,0.2198,Pharmetrics
1,3,2211766501,1488,0.0204,0.1412,Pharmetrics
1,5,2314269501,1170,0.016,0.1255,Pharmetrics
1,10,44816376501,1096,0.015,0.1215,Pharmetrics
1,3,2212937501,9706,0.1328,0.3394,Pharmetrics
1,5,2211488501,893,0.0122,0.1099,Pharmetrics
1,10,2102912501,2734,0.0374,0.1898,Pharmetrics
1,5,2213244501,11544,0.158,0.3647,Pharmetrics
1,6,2514437501,3189,0.0436,0.2043,Pharmetrics
1,10,2314281501,2611,0.0357,0.1856,Pharmetrics
1,10,2110284501,3196,0.0437,0.2045,Pharmetrics
1,2,2211388501,986,0.0135,0.1154,Pharmetrics
1,3,40756931501,2144,0.0293,0.1687,Pharmetrics
1,5,2110169501,2696,0.0369,0.1885,Pharmetrics
1,2,2110202501,1433,0.0196,0.1386,Pharmetrics
1,2,2110222501,3967,0.0543,0.2266,Pharmetrics
1,9,4178367501,1664,0.0228,0.1492,Pharmetrics
1,9,2110199501,1653,0.0226,0.1487,Pharmetrics
1,10,2784565501,1888,0.0258,0.1586,Pharmetrics
1,5,2110195501,913,0.0125,0.1111,Pharmetrics
1,3,2110199501,2391,0.0327,0.1779,Pharmetrics
1,7,2213284501,9362,0.1281,0.3342,Pharmetrics
1,10,40664726501,1198,0.0164,0.127,Pharmetrics
1,4,2100997501,16920,0.2315,0.4218,Pharmetrics
1,3,2101597501,1631,0.0223,0.1477,Pharmetrics
1,9,2211414501,1071,0.0147,0.1202,Pharmetrics
1,10,2110222501,7066,0.0967,0.2955,Pharmetrics
1,2,2514419501,1576,0.0216,0.1453,Pharmetrics
1,3,2101592501,1725,0.0236,0.1518,Pharmetrics
1,3,42627953501,1072,0.0147,0.1202,Pharmetrics
1,10,2314207501,1613,0.0221,0.1469,Pharmetrics
1,10,2102593501,2866,0.0392,0.1941,Pharmetrics
1,3,2110222501,3683,0.0504,0.2188,Pharmetrics
1,7,46257403501,1230,0.0168,0.1286,Pharmetrics
1,10,2313830501,1085,0.0148,0.1209,Pharmetrics
1,2,42627952501,1911,0.0261,0.1596,Pharmetrics
